欣赏频道,#genre#
宁夏卫视,http://202.103.213.43:8888/udp/239.81.0.60:4056
甘肃卫视,http://202.103.213.43:8888/udp/239.81.0.207:4056
青海卫视,http://202.103.213.43:8888/udp/239.81.0.53:4056
新疆卫视,http://202.103.213.43:8888/udp/239.81.0.46:4056
兵团卫视,http://202.103.213.43:8888/udp/239.81.0.213:4056
西藏卫视,http://202.103.213.43:8888/udp/239.81.0.55:4056
云南卫视,http://202.103.213.43:8888/udp/239.81.0.45:4056
四川卫视,http://202.103.213.43:8888/udp/239.81.0.130:4056
四川卫视,http://202.103.213.43:8888/udp/239.81.0.43:4056
贵州卫视,http://202.103.213.43:8888/udp/239.81.0.95:4056
贵州卫视,http://202.103.213.43:8888/udp/239.81.0.56:4056
海南卫视,http://202.103.213.43:8888/udp/239.81.0.48:4056
三沙卫视,http://202.103.213.43:8888/udp/239.81.0.242:4056
广东卫视,http://202.103.213.43:8888/udp/239.81.0.104:4056
广东卫视,http://202.103.213.43:8888/udp/239.81.0.36:4056
南方卫视,http://202.103.213.43:8888/udp/239.81.0.32:4056
深圳卫视,http://202.103.213.43:8888/udp/239.81.0.103:4056
深圳卫视,http://202.103.213.43:8888/udp/239.81.0.57:4056
湖南卫视,http://202.103.213.43:8888/udp/239.81.0.110:4056
湖南卫视,http://202.103.213.43:8888/udp/239.81.0.40:4056
湖北卫视,http://202.103.213.43:8888/udp/239.81.0.112:4056
湖北卫视,http://202.103.213.43:8888/udp/239.81.0.41:4056
陕西卫视,http://202.103.213.43:8888/udp/239.81.0.89:4056
山西卫视,http://202.103.213.43:8888/udp/239.81.0.49:4056
河南卫视,http://202.103.213.43:8888/udp/239.81.0.44:4056
河北卫视,http://202.103.213.43:8888/udp/239.81.0.94:4056
河北卫视,http://202.103.213.43:8888/udp/239.81.0.51:4056
江西卫视,http://202.103.213.43:8888/udp/239.81.0.204:4056
江西卫视,http://202.103.213.43:8888/udp/239.81.0.38:4056
东南卫视,http://202.103.213.43:8888/udp/239.81.0.215:4056
东南卫视,http://202.103.213.43:8888/udp/239.81.0.59:4056
厦门卫视,http://202.103.213.43:8888/udp/239.81.0.212:4056
山东教育,http://202.103.213.43:8888/udp/239.81.0.93:4056
广西卫视,http://202.103.213.43:8888/udp/239.81.0.107:4056
广西综艺,http://202.103.213.43:8888/udp/239.81.0.214:4056
广西影视,http://202.103.213.43:8888/udp/239.81.0.250:4056
广西新闻,http://202.103.213.43:8888/udp/239.81.0.248:4056
广西公共,http://202.103.213.43:8888/udp/239.81.0.249:4056
广西都市,http://202.103.213.43:8888/udp/239.81.0.247:4056
广西卫视,http://202.103.213.43:8888/udp/239.81.0.2:4056
广西综艺,http://202.103.213.43:8888/udp/239.81.0.3:4056
广西都市,http://202.103.213.43:8888/udp/239.81.0.4:4056
广西新闻,http://202.103.213.43:8888/udp/239.81.0.5:4056
广西公共,http://202.103.213.43:8888/udp/239.81.0.6:4056
广西影视,http://202.103.213.43:8888/udp/239.81.0.7:4056
广西国际,http://202.103.213.43:8888/udp/239.81.0.8:4056
广西乐思购,http://202.103.213.43:8888/udp/239.81.0.9:4056
广西移动电视,http://202.103.213.43:8888/udp/239.81.0.10:4056
广西科教,http://202.103.213.43:8888/udp/239.81.0.11:4056
CGTN,http://202.103.213.43:8888/udp/239.81.0.28:4056
CCTV中学生,http://202.103.213.43:8888/udp/239.81.0.87:4056
CETV1,http://202.103.213.43:8888/udp/239.81.0.92:4056
CETV1,http://202.103.213.43:8888/udp/239.81.0.52:4056
CETV2,http://202.103.213.43:8888/udp/239.81.0.245:4056
CETV4,http://202.103.213.43:8888/udp/239.81.0.246:4056
南宁影视,http://202.103.213.43:8888/udp/239.81.0.128:4056
南宁新闻,http://202.103.213.43:8888/udp/239.81.0.241:4056
南宁新闻,http://202.103.213.43:8888/udp/239.81.0.126:4056
南宁公共,http://202.103.213.43:8888/udp/239.81.0.129:4056
南宁都市,http://202.103.213.43:8888/udp/239.81.0.127:4056
柳州新闻,http://202.103.213.43:8888/udp/239.81.0.134:4056
北海新闻,http://202.103.213.43:8888/udp/239.81.0.136:4056
玉林新闻,http://202.103.213.43:8888/udp/239.81.0.138:4056
贺州新闻,http://202.103.213.43:8888/udp/239.81.0.137:4056
桂林新闻,http://202.103.213.43:8888/udp/239.81.0.135:4056
爱上4K,http://202.103.213.43:8888/udp/239.81.0.123:4056
经典电影,http://202.103.213.43:8888/udp/239.81.0.84:4056
热播剧场,http://202.103.213.43:8888/udp/239.81.0.85:4056
都市剧场,http://202.103.213.43:8888/udp/239.81.0.81:4056
生活时尚,http://202.103.213.43:8888/udp/239.81.0.75:4056
魅力时尚,http://202.103.213.43:8888/udp/239.81.0.83:4056
七彩戏剧,http://202.103.213.43:8888/udp/239.81.0.70:4056
法治天地,http://202.103.213.43:8888/udp/239.81.0.79:4056
金色频道,http://202.103.213.43:8888/udp/239.81.0.80:4056
广西IPTV4,http://202.103.213.43:8888/udp/239.81.0.251:4056
广西IPTV5,http://202.103.213.43:8888/udp/239.81.0.205:4056
广西IPTV7,http://202.103.213.43:8888/udp/239.81.0.253:4056
广西IPTV8,http://202.103.213.43:8888/udp/239.81.0.208:4056
广西IPTV9,http://202.103.213.43:8888/udp/239.81.0.209:4056
广西IPTV影院,http://202.103.213.43:8888/udp/239.81.0.100:4056
广西IPTV12,http://202.103.213.43:8888/udp/239.81.0.124:4056
广西IPTV13,http://202.103.213.43:8888/udp/239.81.0.125:4056
IPTV自然传奇,http://202.103.213.43:8888/udp/239.81.0.18:4056
IPTV法治,http://202.103.213.43:8888/udp/239.81.0.20:4056
IPTV相声小品,http://202.103.213.43:8888/udp/239.81.0.17:4056
IPTV谍战剧场,http://202.103.213.43:8888/udp/239.81.0.15:4056
IPTV3＋综艺,http://202.103.213.43:8888/udp/239.81.0.66:4056
IPTV5＋体育,http://202.103.213.43:8888/udp/239.81.0.12:4056
IPTV6＋电影,http://202.103.213.43:8888/udp/239.81.0.65:4056
IPTV8＋电视剧,http://202.103.213.43:8888/udp/239.81.0.67:4056
嘉佳卡通,http://202.103.213.43:8888/udp/239.81.0.64:4056
卡酷动画,http://202.103.213.43:8888/udp/239.81.0.62:4056
金鹰卡通,http://202.103.213.43:8888/udp/239.81.0.61:4056
新动漫,http://202.103.213.43:8888/udp/239.81.0.235:4056
少儿动画,http://202.103.213.43:8888/udp/239.81.0.82:4056
动漫秀场,http://202.103.213.43:8888/udp/239.81.0.68:4056
全纪实,http://202.103.213.43:8888/udp/239.81.0.78:4056
求索,http://202.103.213.43:8888/udp/239.81.0.202:4056
CCTV4K,http://202.103.213.43:8888/udp/239.81.0.69:4056
CCTV4K,http://202.103.213.43:8888/udp/239.81.0.71:4056
IPTV足球,http://202.103.213.43:8888/udp/239.81.0.97:4056
先锋乒羽,http://202.103.213.43:8888/udp/239.81.0.236:4056
极速汽车,http://202.103.213.43:8888/udp/239.81.0.73:4056
网络棋牌,http://202.103.213.43:8888/udp/239.81.0.237:4056
游戏风云,http://202.103.213.43:8888/udp/239.81.0.72:4056
电竞游戏1,http://202.103.213.43:8888/udp/239.81.0.203:4056
电竞游戏2,http://202.103.213.43:8888/udp/239.81.0.201:4056
收视指南,http://202.103.213.43:8888/udp/239.81.0.86:4056
中国天气,http://202.103.213.43:8888/udp/239.81.0.63:4056
聚鲨环球,http://202.103.213.43:8888/udp/239.81.0.98:4056
央广购物,http://202.103.213.43:8888/udp/239.81.0.131:4056
优购物,http://202.103.213.43:8888/udp/239.81.0.132:4056
山西电信,#genre#
CCTV1高清,http://223.10.21.36:8083/udp/239.1.1.7:8007
CCTV2高清,http://223.10.21.36:8083/udp/239.1.1.8:8008
CCTV3高清,http://223.10.21.36:8083/udp/239.1.1.9:8009
CCTV4高清,http://223.10.21.36:8083/udp/239.1.1.10:8010
CCTV5高清,http://223.10.21.36:8083/udp/239.1.1.11:8011
CCTV5+高清,http://223.10.21.36:8083/udp/239.1.1.12:8012
CCTV6高清,http://223.10.21.36:8083/udp/239.1.1.13:8013
CCTV7系列,http://223.10.21.36:8083/udp/239.1.1.14:8014
CCTV8高清,http://223.10.21.36:8083/udp/239.1.1.15:8015
CCTV9高清,http://223.10.21.36:8083/udp/239.1.1.16:8016
CCTV10高清,http://223.10.21.36:8083/udp/239.1.1.17:8017
CCTV11系列,http://223.10.21.36:8083/udp/239.1.1.18:8018
CCTV12高清,http://223.10.21.36:8083/udp/239.1.1.19:8019
CCTV13高清,http://223.10.21.36:8083/udp/239.1.1.20:8020
CCTV14高清,http://223.10.21.36:8083/udp/239.1.1.21:8021
CCTV15,http://223.10.21.36:8083/udp/239.1.1.22:8022
CCTV16高清,http://223.10.21.36:8083/udp/239.1.1.122:8122
CCTV17高清,http://223.10.21.36:8083/udp/239.1.1.23:8023
CCTV女性时尚高清,http://223.10.21.36:8083/udp/239.1.1.89:8089
CCTV电视指南高清,http://223.10.21.36:8083/udp/239.1.1.90:8090
CCTV央视文化精品高清,http://223.10.21.36:8083/udp/239.1.1.91:8091
CCTV风云剧场高清,http://223.10.21.36:8083/udp/239.1.1.93:8093
CCTV第一剧场高清,http://223.10.21.36:8083/udp/239.1.1.94:8094
CCTV怀旧剧场高请,http://223.10.21.36:8083/udp/239.1.1.95:8095
CCTV风云音乐高请,http://223.10.21.36:8083/udp/239.1.1.96:8096
CCTV兵器科技高清,http://223.10.21.36:8083/udp/239.1.1.97:8097
CCTV世界地理高清,http://223.10.21.36:8083/udp/239.1.1.99:8099
CCTV央视台球高清,http://223.10.21.36:8083/udp/239.1.1.100:8100
CCTV风云足球高清,http://223.10.21.36:8083/udp/239.1.1.101:8101
CCTV高尔夫网球高清,http://223.10.21.36:8083/udp/239.1.1.102:8102
中国教育电视台1,http://223.10.21.36:8083/udp/239.1.1.65:8065
中国教育电视台2,http://223.10.21.36:8083/udp/239.1.1.66:8066
中国教育电视台4,http://223.10.21.36:8083/udp/239.1.1.67:8067
环球奇观,http://223.10.21.36:8083/udp/239.1.1.98:8098
发现之旅,http://223.10.21.36:8083/udp/239.1.1.103:8103
中学生,http://223.10.21.36:8083/udp/239.1.1.104:8104
湖南卫视高清,http://223.10.21.36:8083/udp/239.1.1.28:8028
四川卫视高清,http://223.10.21.36:8083/udp/239.1.1.29:8029
吉林卫视高清,http://223.10.21.36:8083/udp/239.1.1.30:8030
上海卫视高清,http://223.10.21.36:8083/udp/239.1.1.31:8031
湖北卫视高清,http://223.10.21.36:8083/udp/239.1.1.32:8032
东南卫视高清,http://223.10.21.36:8083/udp/239.1.1.33:8033
河南卫视高清,http://223.10.21.36:8083/udp/239.1.1.34:8034
江苏卫视高清,http://223.10.21.36:8083/udp/239.1.1.35:8035
重庆卫视高清,http://223.10.21.36:8083/udp/239.1.1.36:8036
黑龙江卫视高清,http://223.10.21.36:8083/udp/239.1.1.37:8037
浙江卫视高清,http://223.10.21.36:8083/udp/239.1.1.38:8038
深圳卫视高清,http://223.10.21.36:8083/udp/239.1.1.39:8039
广西卫视,http://223.10.21.36:8083/udp/239.1.1.40:8040
北京卫视高清,http://223.10.21.36:8083/udp/239.1.1.41:8041
辽宁卫视高清,http://223.10.21.36:8083/udp/239.1.1.42:8042
贵州卫视高清,http://223.10.21.36:8083/udp/239.1.1.43:8043
安徽卫视高清,http://223.10.21.36:8083/udp/239.1.1.44:8044
纪实人文高清,http://223.10.21.36:8083/udp/239.1.1.45:8045
天津卫视高清,http://223.10.21.36:8083/udp/239.1.1.46:8046
山东卫视高清,http://223.10.21.36:8083/udp/239.1.1.47:8047
河北卫视高清,http://223.10.21.36:8083/udp/239.1.1.48:8048
广东卫视高清,http://223.10.21.36:8083/udp/239.1.1.49:8049
江西卫视高清,http://223.10.21.36:8083/udp/239.1.1.52:8052
陕西卫视,http://223.10.21.36:8083/udp/239.1.1.50:8050
甘肃卫视,http://223.10.21.36:8083/udp/239.1.1.51:8051
青海卫视,http://223.10.21.36:8083/udp/239.1.1.53:8053
云南卫视,http://223.10.21.36:8083/udp/239.1.1.54:8054
海南卫视,http://223.10.21.36:8083/udp/239.1.1.55:8055
宁夏卫视,http://223.10.21.36:8083/udp/239.1.1.56:8056
西藏卫视,http://223.10.21.36:8083/udp/239.1.1.57:8057
兵团卫视,http://223.10.21.36:8083/udp/239.1.1.58:8058
新疆卫视,http://223.10.21.36:8083/udp/239.1.1.59:8059
内蒙古卫视,http://223.10.21.36:8083/udp/239.1.1.60:8060
金鹰卡通,http://223.10.21.36:8083/udp/239.1.1.61:8061
卡酷少儿,http://223.10.21.36:8083/udp/239.1.1.62:8062
金鹰纪实高清,http://223.10.21.36:8083/udp/239.1.1.63:8063
哈哈炫动,http://223.10.21.36:8083/udp/239.1.1.64:8064
嘉佳卡通,http://223.10.21.36:8083/udp/239.1.1.68:8068
大湾区卫视,http://223.10.21.36:8083/udp/239.1.1.69:8069
三沙卫视,http://223.10.21.36:8083/udp/239.1.1.70:8070
厦门卫视,http://223.10.21.36:8083/udp/239.1.1.71:8071
优漫卡通,http://223.10.21.36:8083/udp/239.1.1.72:8072
农林卫视,http://223.10.21.36:8083/udp/239.1.1.73:8073
山东教育卫视,http://223.10.21.36:8083/udp/239.1.1.74:8074
魅力足球高清,http://223.10.21.36:8083/udp/239.1.1.75:8075
生活时尚高清,http://223.10.21.36:8083/udp/239.1.1.76:8076
茶频道高清,http://223.10.21.36:8083/udp/239.1.1.77:8077
法治天地高清,http://223.10.21.36:8083/udp/239.1.1.79:8079
动漫秀场高清,http://223.10.21.36:8083/udp/239.1.1.80:8080
都市剧场高清,http://223.10.21.36:8083/udp/239.1.1.81:8081
金色学堂高清,http://223.10.21.36:8083/udp/239.1.1.82:8082
游戏风云高清,http://223.10.21.36:8083/udp/239.1.1.83:8083
乐游高清,http://223.10.21.36:8083/udp/239.1.1.84:8084
东方财经,http://223.10.21.36:8083/udp/239.1.1.85:8085
快乐垂钓高清,http://223.10.21.36:8083/udp/239.1.1.86:8086
老故事,http://223.10.21.36:8083/udp/239.1.1.87:8087
书画频道,http://223.10.21.36:8083/udp/239.1.1.88:8088
汽摩,http://223.10.21.36:8083/udp/239.1.1.92:8092
百姓健康,http://223.10.21.36:8083/udp/239.1.1.105:8105
中华特产,http://223.10.21.36:8083/udp/239.1.1.106:8106
中国天气,http://223.10.21.36:8083/udp/239.1.1.107:8107
证券服务,http://223.10.21.36:8083/udp/239.1.1.108:8108
车迷频道,http://223.10.21.36:8083/udp/239.1.1.109:8109
生态环境,http://223.10.21.36:8083/udp/239.1.1.110:8110
四海钓鱼,http://223.10.21.36:8083/udp/239.1.1.111:8111
家庭理财,http://223.10.21.36:8083/udp/239.1.1.112:8112
财富天下,http://223.10.21.36:8083/udp/239.1.1.113:8113
优优宝贝,http://223.10.21.36:8083/udp/239.1.1.114:8114
优购物,http://223.10.21.36:8083/udp/239.1.1.115:8115
环球旅游,http://223.10.21.36:8083/udp/239.1.1.116:8116
山西卫视高清,http://223.10.21.36:8083/udp/239.1.1.1:8001
黄河电视台高清,http://223.10.21.36:8083/udp/239.1.1.2:8002
山西经济与科技高清,http://223.10.21.36:8083/udp/239.1.1.3:8003
山西影视高清,http://223.10.21.36:8083/udp/239.1.1.4:8004
山西社会与法治高清,http://223.10.21.36:8083/udp/239.1.1.5:8005
山西文体生活高清,http://223.10.21.36:8083/udp/239.1.1.6:8006
晋中综合高清,http://223.10.21.36:8083/udp/239.1.1.120:8120
晋中公共高清,http://223.10.21.36:8083/udp/239.1.1.121:8121
运城1台高清,http://223.10.21.36:8083/udp/239.1.1.123:8123
运城2台高清,http://223.10.21.36:8083/udp/239.1.1.124:8124
盐湖频道高清,http://223.10.21.36:8083/udp/239.1.1.125:8125
河北电信,#genre#
CCTV-1,http://121.24.98.127:8090/hls/9/index.m3u8
CCTV-2,http://121.24.98.127:8090/hls/10/index.m3u8
CCTV-3,http://121.24.98.127:8090/hls/11/index.m3u8
CCTV-4,http://121.24.98.127:8090/hls/12/index.m3u8
CCTV-5,http://121.24.98.127:8090/hls/13/index.m3u8
CCTV-6,http://121.24.98.127:8090/hls/14/index.m3u8
CCTV-17,http://121.24.98.127:8090/hls/15/index.m3u8
CCTV-8,http://121.24.98.127:8090/hls/16/index.m3u8
CCTV-9,http://121.24.98.127:8090/hls/17/index.m3u8
CCTV-10,http://121.24.98.127:8090/hls/18/index.m3u8
CCTV-11,http://121.24.98.127:8090/hls/19/index.m3u8
CCTV-12,http://121.24.98.127:8090/hls/20/index.m3u8
CCTV-13,http://121.24.98.127:8090/hls/21/index.m3u8
CCTV-14,http://121.24.98.127:8090/hls/22/index.m3u8
CCTV-15,http://121.24.98.127:8090/hls/23/index.m3u8
CCTV-中学生,http://121.24.98.127:8090/hls/24/index.m3u8
河北卫视,http://121.24.98.127:8090/hls/25/index.m3u8
河北生活,http://121.24.98.127:8090/hls/26/index.m3u8
河北农民,http://121.24.98.127:8090/hls/27/index.m3u8
河北都市,http://121.24.98.127:8090/hls/28/index.m3u8
河北影视,http://121.24.98.127:8090/hls/29/index.m3u8
河北少儿科教,http://121.24.98.127:8090/hls/30/index.m3u8
河北公共,http://121.24.98.127:8090/hls/31/index.m3u8
北京卫视,http://121.24.98.127:8090/hls/32/index.m3u8
天津卫视,http://121.24.98.127:8090/hls/33/index.m3u8
河南卫视,http://121.24.98.127:8090/hls/34/index.m3u8
山西卫视,http://121.24.98.127:8090/hls/35/index.m3u8
东南卫视,http://121.24.98.127:8090/hls/36/index.m3u8
吉林卫视,http://121.24.98.127:8090/hls/37/index.m3u8
江苏卫视,http://121.24.98.127:8090/hls/38/index.m3u8
山东卫视,http://121.24.98.127:8090/hls/39/index.m3u8
贵州卫视,http://121.24.98.127:8090/hls/40/index.m3u8
云南卫视,http://121.24.98.127:8090/hls/41/index.m3u8
黑龙江卫视,http://121.24.98.127:8090/hls/42/index.m3u8
内蒙古卫视,http://121.24.98.127:8090/hls/43/index.m3u8
河北收视指南,http://121.24.98.127:8090/hls/44/index.m3u8
梨园频道,http://121.24.98.127:8090/hls/45/index.m3u8
文物宝库,http://121.24.98.127:8090/hls/47/index.m3u8
宁夏卫视,http://121.24.98.127:8090/hls/49/index.m3u8
青海卫视,http://121.24.98.127:8090/hls/51/index.m3u8
旅游卫视,http://121.24.98.127:8090/hls/52/index.m3u8
兵团卫视,http://121.24.98.127:8090/hls/54/index.m3u8
江西卫视,http://121.24.98.127:8090/hls/55/index.m3u8
湖南卫视,http://121.24.98.127:8090/hls/56/index.m3u8
湖北卫视,http://121.24.98.127:8090/hls/57/index.m3u8
四川卫视,http://121.24.98.127:8090/hls/58/index.m3u8
辽宁卫视,http://121.24.98.127:8090/hls/59/index.m3u8
河北杂技,http://121.24.98.127:8090/hls/60/index.m3u8
新疆卫视,http://121.24.98.127:8090/hls/61/index.m3u8
永年新闻综合,http://121.24.98.127:8090/hls/62/index.m3u8
健康频道,http://121.24.98.127:8090/hls/63/index.m3u8
永年民生,http://121.24.98.127:8090/hls/64/index.m3u8
永年影视,http://121.24.98.127:8090/hls/65/index.m3u8
陶瓷,http://121.24.98.127:8090/hls/66/index.m3u8
CETV-1,http://121.24.98.127:8090/hls/67/index.m3u8
西藏卫视,http://121.24.98.127:8090/hls/68/index.m3u8
三佳购物,http://121.24.98.127:8090/hls/69/index.m3u8
凤凰资讯,http://121.24.98.127:8090/hls/70/index.m3u8
金鹰卡通,http://121.24.98.127:8090/hls/72/index.m3u8
中华美食,http://121.24.98.127:8090/hls/73/index.m3u8
游戏竞技,http://121.24.98.127:8090/hls/74/index.m3u8
中国交通,http://121.24.98.127:8090/hls/76/index.m3u8
上海东方,http://121.24.98.127:8090/hls/77/index.m3u8
重庆卫视,http://121.24.98.127:8090/hls/78/index.m3u8
浙江卫视,http://121.24.98.127:8090/hls/79/index.m3u8
海南旅游,http://121.24.98.127:8090/hls/80/index.m3u8
安徽卫视,http://121.24.98.127:8090/hls/81/index.m3u8
广东卫视,http://121.24.98.127:8090/hls/82/index.m3u8
卡酷动画,http://121.24.98.127:8090/hls/83/index.m3u8
深圳卫视,http://121.24.98.127:8090/hls/84/index.m3u8
广西卫视,http://121.24.98.127:8090/hls/85/index.m3u8
陕西卫视,http://121.24.98.127:8090/hls/86/index.m3u8
邯郸新闻频道,http://121.24.98.127:8090/hls/87/index.m3u8
邯郸公共,http://121.24.98.127:8090/hls/88/index.m3u8
邯郸科教,http://121.24.98.127:8090/hls/89/index.m3u8
动作电影,http://121.24.98.127:8090/hls/98/index.m3u8
CCTV-5+,http://121.24.98.127:8090/hls/5/index.m3u8
电影频道,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_dongzuodianying_1080p_t10/c16_lb_dongzuodianying_1080p_t10.m3u8
欢乐剧场,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_xijudianying_1080p_t10/c16_lb_xijudianying_1080p_t10.m3u8
经典港片,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jingdianguangpian_1080p_t10/c15_lb_jingdianguangpian_1080p_t10.m3u8
动画电影,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_donghuadianying_1080p_t10/c16_lb_donghuadianying_1080p_t10.m3u8
华语院线,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_huayuyuanxian_1080p_t10/c16_lb_huayuyuanxian_1080p_t10.m3u8
周末影院,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_fengxiaogang_1080p_t10/c16_lb_fengxiaogang_1080p_t10.m3u8
谍战剧场,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_diezhanjuchang_1080p_t10/c16_lb_diezhanjuchang_1080p_t10.m3u8
军旅剧场,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junlvjuchang_1080p_t10/c16_lb_junlvjuchang_1080p_t10.m3u8
青春剧场,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_weizhangzhe_1080p_t10/c15_lb_weizhangzhe_1080p_t10.m3u8
宫廷正剧,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
抗战剧场,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
历史秘闻,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lishimiwen_1080p_t10/c15_lb_lishimiwen_1080p_t10.m3u8
军事观察,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
童年经典,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_balalaxiaomoxian_1080p_t10/c15_lb_balalaxiaomoxian_1080p_t10.m3u8
儿童乐园,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dongmantiandi_1080p_t10/c15_lb_dongmantiandi_1080p_t10.m3u8
亲子启蒙,http://121.24.98.127:8090/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qinziqimeng_1080p_t10/c16_lb_qinziqimeng_1080p_t10.m3u8
相声小品,http://121.24.98.127:8090/hls/101/index.m3u8
魅力时尚,http://121.24.98.127:8090/hls/102/index.m3u8
经典电影,http://121.24.98.127:8090/hls/103/index.m3u8
热播剧场,http://121.24.98.127:8090/hls/104/index.m3u8
少儿动画,http://121.24.98.127:8090/hls/105/index.m3u8
野外,http://121.24.98.127:8090/hls/106/index.m3u8
谍战剧场,http://121.24.98.127:8090/hls/107/index.m3u8
纪实人文,http://121.24.98.127:8090/hls/108/index.m3u8
测试-1,http://121.24.98.127:8090/hls/109/index.m3u8
测试-2,http://121.24.98.127:8090/hls/110/index.m3u8
测试-3,http://121.24.98.127:8090/hls/111/index.m3u8
湖北电信,#genre#
CCTV（HD）1,http://www.furymax.top:85/rtp/239.254.96.96:8550
CCTV（HD）2,http://www.furymax.top:85/rtp/239.69.1.102:10250
CCTV（HD）3,http://www.furymax.top:85/rtp/239.69.1.122:10370
CCTV（HD）4,http://www.furymax.top:85/rtp/239.69.1.138:10466
CCTV（HD）5,http://www.furymax.top:85/rtp/239.69.1.123:10376
CCTV（HD）5+,http://www.furymax.top:85/rtp/239.254.96.234:9484
CCTV（HD）6,http://www.furymax.top:85/rtp/239.69.1.124:10382
CCTV（HD）7,http://www.furymax.top:85/rtp/239.69.1.103:10256
CCTV（HD）8,http://www.furymax.top:85/rtp/239.69.1.125:10388
CCTV（HD）9,http://www.furymax.top:85/rtp/239.69.1.104:10262
CCTV（HD）10,http://www.furymax.top:85/rtp/239.69.1.105:10268
CCTV（HD）11,http://www.furymax.top:85/rtp/239.69.1.154:10560
CCTV（HD）12,http://www.furymax.top:85/rtp/239.69.1.106:10274
CCTV（HD）13,http://www.furymax.top:85/rtp/239.254.96.161:9040
CCTV（HD）14,http://www.furymax.top:85/rtp/239.69.1.107:10280
CCTV（HD）15,http://www.furymax.top:85/rtp/239.69.1.155:10566
CCTV（HD）16,http://www.furymax.top:85/rtp/239.69.1.247:11124
CCTV（HD）17,http://www.furymax.top:85/rtp/239.69.1.152:10548
CCTV（HD）第一剧场,http://www.furymax.top:85/rtp/239.69.1.74:10084
CCTV（HD）兵器科技,http://www.furymax.top:85/rtp/239.69.1.79:10114
CCTV（HD）风云足球,http://www.furymax.top:85/rtp/239.69.1.81:10126
CCTV（HD）高尔夫网球,http://www.furymax.top:85/rtp/239.69.1.83:10138
CCTV（HD）世界地理,http://www.furymax.top:85/rtp/239.69.1.91:10186
CCTV（HD）央视台球,http://www.furymax.top:85/rtp/239.69.1.98:10224
中文国际欧洲,http://www.furymax.top:85/rtp/239.69.1.231:11028
中文国际美洲,http://www.furymax.top:85/rtp/239.69.1.232:11034
CGTN记录片,http://www.furymax.top:85/rtp/239.69.1.233:11040
CGTN西班牙语,http://www.furymax.top:85/rtp/239.69.1.234:11046
CGTN法语,http://www.furymax.top:85/rtp/239.69.1.235:11052
CCTV（HD）16奥林匹克-4K,http://www.furymax.top:85/rtp/239.69.1.249:11136
BestTV测试1-4K,http://www.furymax.top:85/rtp/239.69.1.26:9796
BestTV测试2-4K,http://www.furymax.top:85/rtp/239.69.1.27:9802
BestTV测试3-4K,http://www.furymax.top:85/rtp/239.69.1.25:9790
爱上4K,http://www.furymax.top:85/rtp/239.69.1.141:10482
湖北卫视,http://www.furymax.top:85/rtp/239.254.96.115:8664
河北卫视,http://www.furymax.top:85/rtp/239.254.96.113:9616
深圳卫视,http://www.furymax.top:85/rtp/239.254.96.137:8896
黑龙江卫视,http://www.furymax.top:85/rtp/239.254.96.138:8902
湖南卫视,http://www.furymax.top:85/rtp/239.254.96.139:8908
广东卫视,http://www.furymax.top:85/rtp/239.254.96.140:8914
北京卫视,http://www.furymax.top:85/rtp/239.254.96.141:8920
东方卫视,http://www.furymax.top:85/rtp/239.254.96.142:8926
浙江卫视,http://www.furymax.top:85/rtp/239.254.96.143:8932
江苏卫视,http://www.furymax.top:85/rtp/239.254.96.144:8938
天津卫视,http://www.furymax.top:85/rtp/239.69.1.68:10048
山东卫视,http://www.furymax.top:85/rtp/239.69.1.69:10054
安徽卫视,http://www.furymax.top:85/rtp/239.69.1.70:10060
辽宁卫视,http://www.furymax.top:85/rtp/239.69.1.71:10066
东南卫视,http://www.furymax.top:85/rtp/239.69.1.108:10286
江西卫视,http://www.furymax.top:85/rtp/239.69.1.126:10394
重庆卫视,http://www.furymax.top:85/rtp/239.69.1.149:10530
